word,same,ambiguity_type,string,version,Class,order,version_with_order,prime,target,context,sentence1,sentence2,disambiguating_word1,disambiguating_word2,target_surprisal_sum,target_surprisal_mean,final_token_surprisal,n_target_tokens,model,checkpoint,n_params
yard,False,Homonymy,yards,M1_a_M2_a,N,s1_prime,M1_a_M2_a,It was five yards.,They were big yards.,It was five yards. They were big yards.,It was five yards.,They were big yards.,five,big,16.951441645622253,4.237860411405563,1.586220145225525,4,EleutherAI/pythia-160m,32000,162322944
yard,False,Homonymy,yards,M1_a_M2_b,N,s1_prime,M1_a_M2_b,It was five yards.,They were cluttered yards.,It was five yards. They were cluttered yards.,It was five yards.,They were cluttered yards.,five,cluttered,28.988876581192017,5.797775316238403,2.4849512577056885,5,EleutherAI/pythia-160m,32000,162322944
yard,False,Homonymy,yards,M1_b_M2_a,N,s1_prime,M1_b_M2_a,It was ten yards.,They were big yards.,It was ten yards. They were big yards.,It was ten yards.,They were big yards.,ten,big,18.339527487754822,4.5848818719387054,1.8675616979599,4,EleutherAI/pythia-160m,32000,162322944
yard,False,Homonymy,yards,M1_b_M2_b,N,s1_prime,M1_b_M2_b,It was ten yards.,They were cluttered yards.,It was ten yards. They were cluttered yards.,It was ten yards.,They were cluttered yards.,ten,cluttered,30.169238090515137,6.033847618103027,2.517378807067871,5,EleutherAI/pythia-160m,32000,162322944
yard,True,Homonymy,yards,M1_a_M1_b,N,s1_prime,M1_a_M1_b,It was five yards.,It was ten yards.,It was five yards. It was ten yards.,It was five yards.,It was ten yards.,five,ten,9.708791494369507,2.4271978735923767,2.3003664016723633,4,EleutherAI/pythia-160m,32000,162322944
yard,True,Homonymy,yards,M2_a_M2_b,N,s1_prime,M2_a_M2_b,They were big yards.,They were cluttered yards.,They were big yards. They were cluttered yards.,They were big yards.,They were cluttered yards.,big,cluttered,26.073500156402588,5.214700031280517,2.183810234069824,5,EleutherAI/pythia-160m,32000,162322944
act,False,Polysemy,act,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was a magic act.,It was a desperate act.,It was a magic act. It was a desperate act.,It was a desperate act.,It was a magic act.,desperate,magic,12.327511608600616,2.4655023217201233,1.5540270805358887,5,EleutherAI/pythia-160m,32000,162322944
act,False,Polysemy,act,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a comedic act.,It was a desperate act.,It was a comedic act. It was a desperate act.,It was a desperate act.,It was a comedic act.,desperate,comedic,13.663452088832855,2.732690417766571,1.6336432695388794,5,EleutherAI/pythia-160m,32000,162322944
act,False,Polysemy,act,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a magic act.,It was a humane act.,It was a magic act. It was a humane act.,It was a humane act.,It was a magic act.,humane,magic,14.83189457654953,2.4719824294249215,1.1915110349655151,6,EleutherAI/pythia-160m,32000,162322944
act,False,Polysemy,act,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a comedic act.,It was a humane act.,It was a comedic act. It was a humane act.,It was a humane act.,It was a comedic act.,humane,comedic,16.69405335187912,2.7823422253131866,1.503869891166687,6,EleutherAI/pythia-160m,32000,162322944
act,True,Polysemy,act,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a humane act.,It was a desperate act.,It was a humane act. It was a desperate act.,It was a desperate act.,It was a humane act.,desperate,humane,13.117410123348236,2.6234820246696473,1.3060637712478638,5,EleutherAI/pythia-160m,32000,162322944
act,True,Polysemy,act,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a comedic act.,It was a magic act.,It was a comedic act. It was a magic act.,It was a magic act.,It was a comedic act.,magic,comedic,13.257254898548126,2.651450979709625,1.3755364418029785,5,EleutherAI/pythia-160m,32000,162322944
appeal,False,Polysemy,appeal,M1_a_M2_a,N,s2_prime,M2_a_M1_a,He had a legal appeal.,He had a universal appeal.,He had a legal appeal. He had a universal appeal.,He had a universal appeal.,He had a legal appeal.,universal,legal,19.20458209514618,3.8409164190292358,2.2561912536621094,5,EleutherAI/pythia-160m,32000,162322944
appeal,False,Polysemy,appeal,M1_a_M2_b,N,s2_prime,M2_b_M1_a,He had a pending appeal.,He had a universal appeal.,He had a pending appeal. He had a universal appeal.,He had a universal appeal.,He had a pending appeal.,universal,pending,20.863158583641052,4.17263171672821,2.6295108795166016,5,EleutherAI/pythia-160m,32000,162322944
appeal,False,Polysemy,appeal,M1_b_M2_a,N,s2_prime,M2_a_M1_b,He had a legal appeal.,He had an undefinable appeal.,He had a legal appeal. He had an undefinable appeal.,He had an undefinable appeal.,He had a legal appeal.,undefinable,legal,26.863715022802353,3.8376735746860504,2.048203945159912,7,EleutherAI/pythia-160m,32000,162322944
appeal,False,Polysemy,appeal,M1_b_M2_b,N,s2_prime,M2_b_M1_b,He had a pending appeal.,He had an undefinable appeal.,He had a pending appeal. He had an undefinable appeal.,He had an undefinable appeal.,He had a pending appeal.,undefinable,pending,27.396491389721632,3.9137844842459475,2.3954272270202637,7,EleutherAI/pythia-160m,32000,162322944
appeal,True,Polysemy,appeal,M1_a_M1_b,N,s2_prime,M1_b_M1_a,He had an undefinable appeal.,He had a universal appeal.,He had an undefinable appeal. He had a universal appeal.,He had a universal appeal.,He had an undefinable appeal.,universal,undefinable,16.768414556980133,3.3536829113960267,1.7163246870040894,5,EleutherAI/pythia-160m,32000,162322944
appeal,True,Polysemy,appeal,M2_a_M2_b,N,s2_prime,M2_b_M2_a,He had a pending appeal.,He had a legal appeal.,He had a pending appeal. He had a legal appeal.,He had a legal appeal.,He had a pending appeal.,legal,pending,17.642804741859436,3.5285609483718874,2.6915106773376465,5,EleutherAI/pythia-160m,32000,162322944
atmosphere,False,Polysemy,atmosphere,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was a gaseous atmosphere.,It was a tense atmosphere.,It was a gaseous atmosphere. It was a tense atmosphere.,It was a tense atmosphere.,It was a gaseous atmosphere.,tense,gaseous,15.295512795448303,3.0591025590896606,1.8508553504943848,5,EleutherAI/pythia-160m,32000,162322944
atmosphere,False,Polysemy,atmosphere,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a polluted atmosphere.,It was a tense atmosphere.,It was a polluted atmosphere. It was a tense atmosphere.,It was a tense atmosphere.,It was a polluted atmosphere.,tense,polluted,13.468044698238373,2.6936089396476746,1.611221432685852,5,EleutherAI/pythia-160m,32000,162322944
atmosphere,False,Polysemy,atmosphere,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a gaseous atmosphere.,It was a hostile atmosphere.,It was a gaseous atmosphere. It was a hostile atmosphere.,It was a hostile atmosphere.,It was a gaseous atmosphere.,hostile,gaseous,12.49155879020691,2.498311758041382,1.5597068071365356,5,EleutherAI/pythia-160m,32000,162322944
atmosphere,False,Polysemy,atmosphere,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a polluted atmosphere.,It was a hostile atmosphere.,It was a polluted atmosphere. It was a hostile atmosphere.,It was a hostile atmosphere.,It was a polluted atmosphere.,hostile,polluted,11.423772513866425,2.2847545027732847,1.408468246459961,5,EleutherAI/pythia-160m,32000,162322944
atmosphere,True,Polysemy,atmosphere,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a hostile atmosphere.,It was a tense atmosphere.,It was a hostile atmosphere. It was a tense atmosphere.,It was a tense atmosphere.,It was a hostile atmosphere.,tense,hostile,11.533581912517548,2.3067163825035095,1.4971803426742554,5,EleutherAI/pythia-160m,32000,162322944
atmosphere,True,Polysemy,atmosphere,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a polluted atmosphere.,It was a gaseous atmosphere.,It was a polluted atmosphere. It was a gaseous atmosphere.,It was a gaseous atmosphere.,It was a polluted atmosphere.,gaseous,polluted,16.765758335590363,3.3531516671180723,1.9392237663269043,5,EleutherAI/pythia-160m,32000,162322944
bail,False,Homonymy,bailed,M1_a_M2_a,V,s2_prime,M2_a_M1_a,He bailed out the water.,He bailed out the prisoner.,He bailed out the water. He bailed out the prisoner.,He bailed out the prisoner.,He bailed out the water.,prisoner,water,17.078501746058464,2.8464169576764107,2.030250072479248,6,EleutherAI/pythia-160m,32000,162322944
bail,False,Homonymy,bailed,M1_a_M2_b,V,s2_prime,M2_b_M1_a,He bailed out the liquid.,He bailed out the prisoner.,He bailed out the liquid. He bailed out the prisoner.,He bailed out the prisoner.,He bailed out the liquid.,prisoner,liquid,17.216909386217594,2.8694848977029324,2.0421178340911865,6,EleutherAI/pythia-160m,32000,162322944
bail,False,Homonymy,bailed,M1_b_M2_a,V,s2_prime,M2_a_M1_b,He bailed out the water.,He bailed out the defendant.,He bailed out the water. He bailed out the defendant.,He bailed out the defendant.,He bailed out the water.,defendant,water,18.050878569483757,3.008479761580626,2.083735942840576,6,EleutherAI/pythia-160m,32000,162322944
bail,False,Homonymy,bailed,M1_b_M2_b,V,s2_prime,M2_b_M1_b,He bailed out the liquid.,He bailed out the defendant.,He bailed out the liquid. He bailed out the defendant.,He bailed out the defendant.,He bailed out the liquid.,defendant,liquid,16.339531637728214,2.7232552729547024,2.0934667587280273,6,EleutherAI/pythia-160m,32000,162322944
bail,True,Homonymy,bailed,M1_a_M1_b,V,s2_prime,M1_b_M1_a,He bailed out the defendant.,He bailed out the prisoner.,He bailed out the defendant. He bailed out the prisoner.,He bailed out the prisoner.,He bailed out the defendant.,prisoner,defendant,17.374547816812992,2.895757969468832,2.3551697731018066,6,EleutherAI/pythia-160m,32000,162322944
bail,True,Homonymy,bailed,M2_a_M2_b,V,s2_prime,M2_b_M2_a,He bailed out the liquid.,He bailed out the water.,He bailed out the liquid. He bailed out the water.,He bailed out the water.,He bailed out the liquid.,water,liquid,11.712574698030949,1.9520957830051582,1.9491968154907227,6,EleutherAI/pythia-160m,32000,162322944
band,False,Homonymy,band,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was a jazz band.,It was a gold band.,It was a jazz band. It was a gold band.,It was a gold band.,It was a jazz band.,gold,jazz,15.576390445232391,3.115278089046478,1.6759322881698608,5,EleutherAI/pythia-160m,32000,162322944
band,False,Homonymy,band,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a country band.,It was a gold band.,It was a country band. It was a gold band.,It was a gold band.,It was a country band.,gold,country,15.549040794372559,3.109808158874512,2.009242534637451,5,EleutherAI/pythia-160m,32000,162322944
band,False,Homonymy,band,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a jazz band.,It was a rubber band.,It was a jazz band. It was a rubber band.,It was a rubber band.,It was a jazz band.,rubber,jazz,15.14251683652401,3.028503367304802,1.6538691520690918,5,EleutherAI/pythia-160m,32000,162322944
band,False,Homonymy,band,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a country band.,It was a rubber band.,It was a country band. It was a rubber band.,It was a rubber band.,It was a country band.,rubber,country,15.473138988018036,3.094627797603607,2.041048049926758,5,EleutherAI/pythia-160m,32000,162322944
band,True,Homonymy,band,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a rubber band.,It was a gold band.,It was a rubber band. It was a gold band.,It was a gold band.,It was a rubber band.,gold,rubber,13.367780923843384,2.673556184768677,1.923052430152893,5,EleutherAI/pythia-160m,32000,162322944
band,True,Homonymy,band,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a country band.,It was a jazz band.,It was a country band. It was a jazz band.,It was a jazz band.,It was a country band.,jazz,country,10.88442075252533,2.176884150505066,1.6255894899368286,5,EleutherAI/pythia-160m,32000,162322944
bank,False,Homonymy,banked,M1_a_M2_a,V,s2_prime,M2_a_M1_a,He banked the money.,He banked the plane.,He banked the money. He banked the plane.,He banked the plane.,He banked the money.,plane,money,19.494265698827803,3.898853139765561,2.3169162273406982,5,EleutherAI/pythia-160m,32000,162322944
bank,False,Homonymy,banked,M1_a_M2_b,V,s2_prime,M2_b_M1_a,He banked the cash.,He banked the plane.,He banked the cash. He banked the plane.,He banked the plane.,He banked the cash.,plane,cash,18.989752723369747,3.7979505446739497,2.651186943054199,5,EleutherAI/pythia-160m,32000,162322944
bank,False,Homonymy,banked,M1_b_M2_a,V,s2_prime,M2_a_M1_b,He banked the money.,He banked the helicopter.,He banked the money. He banked the helicopter.,He banked the helicopter.,He banked the money.,helicopter,money,22.246018790639937,4.449203758127988,2.415135383605957,5,EleutherAI/pythia-160m,32000,162322944
bank,False,Homonymy,banked,M1_b_M2_b,V,s2_prime,M2_b_M1_b,He banked the cash.,He banked the helicopter.,He banked the cash. He banked the helicopter.,He banked the helicopter.,He banked the cash.,helicopter,cash,21.15806861082092,4.231613722164184,2.5224180221557617,5,EleutherAI/pythia-160m,32000,162322944
bank,True,Homonymy,banked,M1_a_M1_b,V,s2_prime,M1_b_M1_a,He banked the helicopter.,He banked the plane.,He banked the helicopter. He banked the plane.,He banked the plane.,He banked the helicopter.,plane,helicopter,14.524669354083017,2.9049338708166035,3.0021591186523438,5,EleutherAI/pythia-160m,32000,162322944
bank,True,Homonymy,banked,M2_a_M2_b,V,s2_prime,M2_b_M2_a,He banked the cash.,He banked the money.,He banked the cash. He banked the money.,He banked the money.,He banked the cash.,money,cash,11.844583465252072,2.3689166930504144,2.9591403007507324,5,EleutherAI/pythia-160m,32000,162322944
barrier,False,Polysemy,barrier,M1_a_M2_a,N,s2_prime,M2_a_M1_a,There was a language barrier.,There was a police barrier.,There was a language barrier. There was a police barrier.,There was a police barrier.,There was a language barrier.,police,language,17.697719156742096,3.539543831348419,1.3257650136947632,5,EleutherAI/pythia-160m,32000,162322944
barrier,False,Polysemy,barrier,M1_a_M2_b,N,s2_prime,M2_b_M1_a,There was a religious barrier.,There was a police barrier.,There was a religious barrier. There was a police barrier.,There was a police barrier.,There was a religious barrier.,police,religious,14.083429753780365,2.816685950756073,1.4894551038742065,5,EleutherAI/pythia-160m,32000,162322944
barrier,False,Polysemy,barrier,M1_b_M2_a,N,s2_prime,M2_a_M1_b,There was a language barrier.,There was a concrete barrier.,There was a language barrier. There was a concrete barrier.,There was a concrete barrier.,There was a language barrier.,concrete,language,15.108549058437347,3.0217098116874697,2.1664011478424072,5,EleutherAI/pythia-160m,32000,162322944
barrier,False,Polysemy,barrier,M1_b_M2_b,N,s2_prime,M2_b_M1_b,There was a religious barrier.,There was a concrete barrier.,There was a religious barrier. There was a concrete barrier.,There was a concrete barrier.,There was a religious barrier.,concrete,religious,14.15571004152298,2.831142008304596,2.2709789276123047,5,EleutherAI/pythia-160m,32000,162322944
barrier,True,Polysemy,barrier,M1_a_M1_b,N,s2_prime,M1_b_M1_a,There was a concrete barrier.,There was a police barrier.,There was a concrete barrier. There was a police barrier.,There was a police barrier.,There was a concrete barrier.,police,concrete,14.075187772512436,2.8150375545024873,1.5853090286254883,5,EleutherAI/pythia-160m,32000,162322944
barrier,True,Polysemy,barrier,M2_a_M2_b,N,s2_prime,M2_b_M2_a,There was a religious barrier.,There was a language barrier.,There was a religious barrier. There was a language barrier.,There was a language barrier.,There was a religious barrier.,language,religious,8.622327946126461,1.7244655892252923,1.1885309219360352,5,EleutherAI/pythia-160m,32000,162322944
bat,False,Homonymy,bat,M1_a_M2_a,N,s2_prime,M2_a_M1_a,He saw a wooden bat.,He saw a furry bat.,He saw a wooden bat. He saw a furry bat.,He saw a furry bat.,He saw a wooden bat.,furry,wooden,20.468169569969177,3.411361594994863,2.5441033840179443,6,EleutherAI/pythia-160m,32000,162322944
bat,False,Homonymy,bat,M1_a_M2_b,N,s2_prime,M2_b_M1_a,He saw a baseball bat.,He saw a furry bat.,He saw a baseball bat. He saw a furry bat.,He saw a furry bat.,He saw a baseball bat.,furry,baseball,22.421620428562164,3.736936738093694,2.153510570526123,6,EleutherAI/pythia-160m,32000,162322944
bat,False,Homonymy,bat,M1_b_M2_a,N,s2_prime,M2_a_M1_b,He saw a wooden bat.,He saw a fruit bat.,He saw a wooden bat. He saw a fruit bat.,He saw a fruit bat.,He saw a wooden bat.,fruit,wooden,17.32730460166931,3.465460920333862,2.0137104988098145,5,EleutherAI/pythia-160m,32000,162322944
bat,False,Homonymy,bat,M1_b_M2_b,N,s2_prime,M2_b_M1_b,He saw a baseball bat.,He saw a fruit bat.,He saw a baseball bat. He saw a fruit bat.,He saw a fruit bat.,He saw a baseball bat.,fruit,baseball,16.98494428396225,3.3969888567924498,1.6643956899642944,5,EleutherAI/pythia-160m,32000,162322944
bat,True,Homonymy,bat,M1_a_M1_b,N,s2_prime,M1_b_M1_a,He saw a fruit bat.,He saw a furry bat.,He saw a fruit bat. He saw a furry bat.,He saw a furry bat.,He saw a fruit bat.,furry,fruit,19.04635637998581,3.174392729997635,2.334139823913574,6,EleutherAI/pythia-160m,32000,162322944
bat,True,Homonymy,bat,M2_a_M2_b,N,s2_prime,M2_b_M2_a,He saw a baseball bat.,He saw a wooden bat.,He saw a baseball bat. He saw a wooden bat.,He saw a wooden bat.,He saw a baseball bat.,wooden,baseball,15.58947616815567,3.117895233631134,2.0254878997802734,5,EleutherAI/pythia-160m,32000,162322944
